369,953979,2018-04-23 9:45:02
370,954809,2018-04-23 10:00:02
371,955912,2018-04-23 10:15:02
372,956143,2018-04-23 10:30:01
373,955079,2018-04-23 10:45:01
374,954625,2018-04-23 11:00:01
375,956329,2018-04-23 11:15:02
376,957703,2018-04-23 11:30:01
377,959775,2018-04-23 11:45:01
378,957551,2018-04-23 12:00:02
379,959627,2018-04-23 12:15:02
380,959140,2018-04-23 12:30:02
381,959821,2018-04-23 12:45:02
382,958784,2018-04-23 13:00:02
383,959318,2018-04-23 13:15:01
384,957221,2018-04-23 13:30:01
385,956932,2018-04-23 13:45:02
386,958892,2018-04-23 14:00:02
387,956719,2018-04-23 14:15:02
388,957014,2018-04-23 14:30:01
389,957098,2018-04-23 14:45:02
390,959087,2018-04-23 15:00:02
391,957696,2018-04-23 15:15:01
392,958364,2018-04-23 15:30:01
393,959238,2018-04-23 15:45:02
394,961514,2018-04-23 16:00:02
395,962568,2018-04-23 16:15:01
396,968000,2018-04-23 16:30:02
397,965024,2018-04-23 16:45:02
398,964240,2018-04-23 17:00:01
399,965081,2018-04-23 17:15:01
400,967515,2018-04-23 17:30:01
401,963874,2018-04-23 17:45:02
402,963622,2018-04-23 18:00:02
403,962637,2018-04-23 18:15:01
404,959563,2018-04-23 18:30:02
405,961619,2018-04-23 18:45:02
406,963821,2018-04-23 19:00:02
407,964449,2018-04-23 19:15:02
408,964723,2018-04-23 19:30:02
409,965321,2018-04-23 19:45:02
410,964551,2018-04-23 20:00:02
411,964595,2018-04-23 20:15:02
412,965152,2018-04-23 20:30:02
413,966788,2018-04-23 20:45:01
414,967325,2018-04-23 21:00:02
415,966542,2018-04-23 21:15:01
416,970476,2018-04-23 21:30:01
417,967838,2018-04-23 21:45:02
418,967615,2018-04-23 22:00:01
419,967465,2018-04-23 22:15:02
420,966780,2018-04-23 22:30:01
421,966800,2018-04-23 22:45:01
422,967064,2018-04-23 23:00:02
423,967168,2018-04-23 23:15:01
424,966591,2018-04-23 23:30:02
425,963673,2018-04-23 23:45:01
426,967011,2018-04-24 0:00:01
427,967485,2018-04-24 0:15:02
428,967219,2018-04-24 0:30:02
429,966639,2018-04-24 0:45:01
430,968149,2018-04-24 1:00:01
431,967964,2018-04-24 1:15:01
432,968347,2018-04-24 1:30:02
433,969161,2018-04-24 1:45:02
434,967810,2018-04-24 2:00:01
435,966129,2018-04-24 2:15:01
436,965934,2018-04-24 2:30:01
437,965769,2018-04-24 2:45:01
438,966839,2018-04-24 3:00:02
439,966834,2018-04-24 3:15:01
440,966415,2018-04-24 3:30:01
441,966653,2018-04-24 3:45:01
442,966747,2018-04-24 4:00:01
443,965541,2018-04-24 4:15:01
444,966487,2018-04-24 4:30:01
445,966450,2018-04-24 4:45:02
446,961169,2018-04-24 5:00:02
447,964452,2018-04-24 5:15:01
448,966474,2018-04-24 5:30:01
449,969506,2018-04-24 5:45:02
450,969972,2018-04-24 6:00:02
451,969473,2018-04-24 6:15:02
452,970228,2018-04-24 6:30:01
453,969505,2018-04-24 6:45:01
454,971370,2018-04-24 7:00:01
455,971319,2018-04-24 7:15:02
456,972772,2018-04-24 7:30:01
457,972833,2018-04-24 7:45:01
458,971849,2018-04-24 8:00:01
459,971001,2018-04-24 8:15:01
460,971308,2018-04-24 8:30:01
461,972825,2018-04-24 8:45:02
462,973216,2018-04-24 9:00:02
463,973352,2018-04-24 9:15:02
464,976981,2018-04-24 9:30:01
465,992722,2018-04-24 9:45:02
466,997551,2018-04-24 10:00:02
467,993376,2018-04-24 10:15:02
468,995507,2018-04-24 10:30:02
469,996574,2018-04-24 10:45:01
470,997240,2018-04-24 11:00:01
471,998106,2018-04-24 11:15:01
472,997477,2018-04-24 11:30:02
473,996851,2018-04-24 11:45:01
474,997282,2018-04-24 12:00:02
475,997678,2018-04-24 12:15:02
476,999187,2018-04-24 12:30:02
477,1000082,2018-04-24 12:45:01
478,1000149,2018-04-24 13:00:01
479,1003553,2018-04-24 13:15:01
480,1002718,2018-04-24 13:30:01
481,1003686,2018-04-24 13:45:01
482,1007404,2018-04-24 14:00:02
483,1006114,2018-04-24 14:15:02
484,1006339,2018-04-24 14:30:02
485,1010460,2018-04-24 14:45:01
486,1012681,2018-04-24 15:00:02
487,1011242,2018-04-24 15:15:01
488,1008994,2018-04-24 15:30:01
489,1007359,2018-04-24 15:45:01
490,1009557,2018-04-24 16:00:02
491,1005200,2018-04-24 16:15:01
492,1008111,2018-04-24 16:30:01
493,1008054,2018-04-24 16:45:01
494,1007366,2018-04-24 17:00:02
495,1007802,2018-04-24 17:15:02
496,1008643,2018-04-24 17:30:02
497,1010020,2018-04-24 17:45:01
498,1011189,2018-04-24 18:00:02
499,1011322,2018-04-24 18:15:02
500,1009933,2018-04-24 18:30:02
501,1009849,2018-04-24 18:45:01
502,1012184,2018-04-24 19:00:01
503,1014012,2018-04-24 19:15:01
504,1014378,2018-04-24 19:30:02
505,1015969,2018-04-24 19:45:01
506,1015704,2018-04-24 20:00:01
507,1018275,2018-04-24 20:15:02
508,1018649,2018-04-24 20:30:02
509,1017043,2018-04-24 20:45:02
510,1016615,2018-04-24 21:00:01
511,1018360,2018-04-24 21:15:02
512,1019335,2018-04-24 21:30:02
513,1020052,2018-04-24 21:45:02
514,1024699,2018-04-24 22:00:01
515,1025821,2018-04-24 22:15:02
516,1029024,2018-04-24 22:30:02
517,1032368,2018-04-24 22:45:02
518,1019005,2018-04-24 23:00:01
519,1018191,2018-04-24 23:15:01
520,1014005,2018-04-24 23:30:01
521,1020408,2018-04-24 23:45:01
522,1021160,2018-04-25 0:00:01
523,1024299,2018-04-25 0:15:02
524,1026734,2018-04-25 0:30:01
525,1023750,2018-04-25 0:45:01
526,1023905,2018-04-25 1:00:02
527,1023333,2018-04-25 1:15:02
528,1025342,2018-04-25 1:30:02
529,1021162,2018-04-25 1:45:01
530,1019430,2018-04-25 2:00:02
531,1019183,2018-04-25 2:15:01
532,1023509,2018-04-25 2:30:01
533,1022429,2018-04-25 2:45:02
534,1025557,2018-04-25 3:00:01
535,1023255,2018-04-25 3:15:02
536,1022485,2018-04-25 3:30:02
537,1021957,2018-04-25 3:45:02
538,1024843,2018-04-25 4:00:02
539,1023891,2018-04-25 4:15:01
540,1021673,2018-04-25 4:30:01
541,1026518,2018-04-25 4:45:02
542,1029010,2018-04-25 5:00:01
543,1029408,2018-04-25 5:15:01
544,1029296,2018-04-25 5:30:01
545,1027949,2018-04-25 5:45:01
546,1030165,2018-04-25 6:00:02
547,1034441,2018-04-25 6:15:02
548,1034100,2018-04-25 6:30:01
549,1036193,2018-04-25 6:45:01
550,1035853,2018-04-25 7:00:01
551,1038178,2018-04-25 7:15:01
552,1044410,2018-04-25 7:30:01
553,1043012,2018-04-25 7:45:01
554,1048129,2018-04-25 8:00:02
555,1042941,2018-04-25 8:15:02
556,1052053,2018-04-25 8:30:01
557,1059610,2018-04-25 8:45:01
558,1061414,2018-04-25 9:00:01
559,1061765,2018-04-25 9:15:01
560,1052948,2018-04-25 9:30:01
561,1052254,2018-04-25 9:45:01
562,1046456,2018-04-25 10:00:02
563,1045510,2018-04-25 10:15:02
564,1052639,2018-04-25 10:30:01
565,1053969,2018-04-25 10:45:02
566,1053791,2018-04-25 11:00:02
567,1058571,2018-04-25 11:15:02
568,1062287,2018-04-25 11:30:02
569,1063236,2018-04-25 11:45:02
570,1063193,2018-04-25 12:00:01
571,1062011,2018-04-25 12:15:01
572,1057006,2018-04-25 12:30:01
573,1055007,2018-04-25 12:45:02
574,1027318,2018-04-25 13:00:02
575,1041023,2018-04-25 13:15:02
576,1037858,2018-04-25 13:30:02
577,1022360,2018-04-25 13:45:02
578,1017099,2018-04-25 14:00:02
579,1020338,2018-04-25 14:15:02
580,1031026,2018-04-25 14:30:01
581,1026865,2018-04-25 14:45:01
582,1030501,2018-04-25 15:00:02
583,1036073,2018-04-25 15:15:01
584,1040415,2018-04-25 15:30:02
585,1031256,2018-04-25 15:45:01
586,1035106,2018-04-25 16:00:01
587,1039571,2018-04-25 16:15:02
588,1038765,2018-04-25 16:30:01
589,1037913,2018-04-25 16:45:02
590,1031002,2018-04-25 17:00:01
591,1038535,2018-04-25 17:15:01
592,1033268,2018-04-25 17:30:02
593,1033879,2018-04-25 17:45:02
594,1025028,2018-04-25 18:00:01
595,1027761,2018-04-25 18:15:02
596,1026001,2018-04-25 18:30:02
597,1017053,2018-04-25 18:45:02
598,1018632,2018-04-25 19:00:01
599,1018059,2018-04-25 19:15:01
600,1005524,2018-04-25 19:30:02
601,1000329,2018-04-25 19:45:01
602,993514,2018-04-25 20:00:02
603,1003514,2018-04-25 20:15:01
604,995026,2018-04-25 20:30:01
605,994701,2018-04-25 20:45:01
606,1003481,2018-04-25 21:00:02
607,1009082,2018-04-25 21:15:01
608,997907,2018-04-25 21:30:01
609,999900,2018-04-25 21:45:02
610,1004536,2018-04-25 22:00:01
611,1000668,2018-04-25 22:15:02
